Site 	 Location 	 Lat. (N) 	 Long. (E) 	 Age  	 Age sigma 	 Units
1 	 48.626429 	 271.894142
2 	 48.637185 	 271.913846
3 	 48.640811 	 271.928039
4 	 48.655732 	 271.959099
5 	 48.661489 	 271.958187
6 	 48.661051 	 271.948459
7 	 48.678061 	 271.97532
8 	 48.680014 	 271.973994
9 	 48.676652 	 271.940536
10 	 48.664307 	 271.930409
11 	 48.657548 	 271.928069
12 	 48.65743 	 271.921876
13 	 48.651106 	 271.914755
14 	 48.648101 	 271.917061
15 	 48.646972 	 271.90239
16 	 48.639491 	 271.89768
17 	 48.634582 	 271.887024
18 	 48.605248 	 271.835216
19 	 48.607343 	 271.825585
20 	 48.590795 	 271.807852
21 	 48.636336 	 271.88093
22 	 48.643347 	 271.880385
23 	 48.615971 	 271.842478
24 	 48.678789 	 271.942681
25 	 48.692757 	 271.951564
26 	 48.711501 	 271.93353
27 	 48.674874 	 271.903443
28 	 48.677416 	 271.898722
29 	 48.679736 	 271.897319
30 	 48.593955 	 271.782033
